Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekend,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Maximum_Load,Load_Type_Medium_Load,Usage_kWh
38.09,0.0,0.03,89.11,100.0,4500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.81
9.65,0.0,0.01,81.43,100.0,5400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.54
5.51,0.0,0.0,71.59,100.0,6300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.65
5.4,0.0,0.0,74.6,100.0,7200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.05
5.4,0.0,0.0,74.77,100.0,8100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.08
5.51,0.0,0.0,73.93,100.0,9000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.05
5.44,0.0,0.0,73.97,100.0,9900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.98
5.4,0.0,0.0,73.77,100.0,10800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.9
5.47,0.0,0.0,73.96,100.0,11700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.01
5.29,0.0,0.0,74.68,100.0,12600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.94
5.4,0.0,0.0,73.77,100.0,13500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.9
5.22,0.0,0.0,75.12,100.0,14400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.94
5.4,0.0,0.0,70.71,100.0,15300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.4
4.18,0.0,0.0,71.3,100.0,16200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.25
3.67,0.0,0.0,73.35,100.0,17100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.96
3.56,0.0,0.0,74.37,100.0,18000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.96
3.49,0.0,0.0,75.35,100.0,18900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
3.6,0.0,0.0,73.99,100.0,19800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.96
3.49,0.0,0.0,75.35,100.0,20700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
3.46,0.0,0.0,75.3,100.0,21600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.96
3.49,0.0,0.0,74.69,100.0,22500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.92
4.28,0.0,0.0,72.15,100.0,23400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.46
4.82,0.0,0.0,71.99,100.0,24300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
4.86,0.0,0.0,70.71,100.0,25200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.86
4.18,0.0,0.0,72.42,100.0,26100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.39
3.53,0.0,0.0,75.22,100.0,27000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.03
5.11,0.0,0.0,81.4,100.0,27900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.16
4.79,0.0,0.0,85.15,100.0,28800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.78
34.63,0.0,0.02,79.11,100.0,29700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.78
54.86,0.0,0.04,82.55,100.0,30600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,80.24
73.76,0.0,0.05,81.41,100.0,31500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.39
67.93,0.0,0.06,90.0,100.0,32400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,140.29
33.55,0.0,0.04,93.88,100.0,33300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,91.4
34.31,0.0,0.05,95.0,100.0,34200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,104.36
38.74,0.0,0.05,94.59,100.0,35100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,112.97
31.28,0.0,0.04,94.0,100.0,36000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.15
51.34,0.0,0.06,92.32,100.0,36900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,123.3
48.67,0.0,0.06,92.87,100.0,37800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,121.93
29.52,0.0,0.04,94.93,100.0,38700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,89.1
31.32,0.0,0.04,94.05,100.0,39600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,86.65
52.16,0.0,0.05,89.48,100.0,40500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,104.54
58.1,0.0,0.05,89.21,100.0,41400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,114.7
51.16,0.0,0.04,85.53,100.0,42300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,84.46
49.32,0.0,0.04,88.14,100.0,43200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,92.02
8.32,18.25,0.01,91.49,71.86,44100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.86
0.0,25.45,0.0,100.0,30.46,45000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.14
0.0,24.8,0.0,100.0,32.66,45900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.57
0.11,22.21,0.01,100.0,45.35,46800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.3
28.69,0.58,0.04,95.26,100.0,47700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.86
51.34,0.0,0.05,91.17,100.0,48600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,113.94
23.33,0.0,0.03,94.78,100.0,49500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,69.37
38.77,0.0,0.05,94.36,100.0,50400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,110.48
41.0,0.0,0.05,93.64,100.0,51300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,109.4
25.13,0.0,0.03,93.95,100.0,52200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.94
44.32,0.0,0.05,93.63,100.0,53100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,118.19
40.9,0.0,0.05,93.83,100.0,54000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,111.02
21.56,0.0,0.03,94.81,100.0,54900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.3
39.6,0.0,0.04,92.55,100.0,55800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,96.8
36.68,0.0,0.05,94.7,100.0,56700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,108.14
29.99,0.0,0.04,93.95,100.0,57600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,82.22
44.5,0.0,0.04,90.92,100.0,58500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,97.16
35.14,0.0,0.05,94.99,100.0,59400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,106.85
37.66,0.0,0.05,93.9,100.0,60300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,102.82
35.78,0.0,0.04,91.25,100.0,61200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.81
47.66,0.0,0.05,91.79,100.0,62100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,110.27
54.68,0.0,0.06,91.16,100.0,63000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,121.28
16.27,0.11,0.04,98.14,100.0,63900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,83.2
4.5,0.32,0.02,99.66,100.0,64800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,54.22
34.45,0.04,0.04,91.19,100.0,65700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,76.54
72.9,0.0,0.06,87.47,100.0,66600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,131.54
45.65,0.0,0.05,92.32,100.0,67500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,109.62
48.56,0.0,0.05,91.71,100.0,68400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,111.71
56.52,0.0,0.06,91.8,100.0,69300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,130.86
47.66,0.0,0.05,92.93,100.0,70200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,119.95
40.03,0.0,0.05,92.77,100.0,71100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,99.47
34.13,0.0,0.04,93.63,100.0,72000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,91.01
31.86,0.0,0.05,95.91,100.0,72900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,107.93
27.04,0.0,0.04,95.99,100.0,73800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,92.59
31.1,0.0,0.05,96.04,100.0,74700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,107.14
36.5,0.0,0.05,94.03,100.0,75600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,100.87
36.43,0.0,0.05,95.22,100.0,76500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,113.51
40.82,0.0,0.05,92.88,100.0,77400.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,102.28
16.74,0.0,0.03,96.04,100.0,78300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,57.67
15.08,0.25,0.03,97.35,100.0,79200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.15
34.24,0.0,0.04,93.95,100.0,80100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,93.89
35.53,0.0,0.02,82.14,100.0,81000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.16
50.94,0.0,0.04,87.08,100.0,81900.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,90.22
41.58,0.0,0.03,84.62,100.0,82800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,66.02
31.54,0.0,0.02,83.77,100.0,83700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,48.38
27.58,0.0,0.02,80.86,100.0,84600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.91
42.91,0.0,0.02,73.99,100.0,85500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.2
35.17,0.0,0.02,76.16,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.33
36.68,0.0,0.02,74.82,100.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.36
41.94,0.0,0.02,73.1,100.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.93
34.49,0.0,0.02,75.05,100.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.17
34.92,0.0,0.02,74.97,100.0,3600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56
24.37,0.0,0.01,76.66,100.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.09
7.74,0.0,0.0,72.0,100.0,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03
7.34,0.0,0.0,65.95,100.0,6300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.44
7.6,0.0,0.0,62.72,100.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12
7.09,0.0,0.0,64.66,100.0,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
7.24,0.0,0.0,64.31,100.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
7.24,0.0,0.0,64.56,100.0,9900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12
7.42,0.0,0.0,62.75,100.0,10800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
7.24,0.0,0.0,63.43,100.0,11700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
7.13,0.0,0.0,64.01,100.0,12600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
7.16,0.0,0.0,64.29,100.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
6.62,0.0,0.0,66.53,100.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
6.7,0.0,0.0,66.09,100.0,15300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
6.77,0.0,0.0,65.7,100.0,16200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
6.8,0.0,0.0,65.54,100.0,17100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
6.62,0.0,0.0,66.78,100.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
6.55,0.0,0.0,59.59,100.0,18900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86
5.9,0.0,0.0,60.64,100.0,19800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
4.72,0.0,0.0,64.93,100.0,20700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03
4.61,0.0,0.0,65.82,100.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03
4.61,0.0,0.0,66.18,100.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07
4.82,0.0,0.0,64.52,100.0,23400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07
4.86,0.0,0.0,63.83,100.0,24300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03
5.0,0.0,0.0,63.13,100.0,25200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07
4.68,0.0,0.0,65.62,100.0,26100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07
5.29,0.0,0.0,67.35,100.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82
6.88,0.0,0.0,75.94,100.0,27900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03
6.01,0.0,0.0,83.16,100.0,28800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
26.39,0.0,0.02,81.61,100.0,29700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.26
51.59,0.0,0.03,77.14,100.0,30600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.53
55.98,0.0,0.03,73.85,100.0,31500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.31
65.95,0.0,0.06,89.87,100.0,32400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.14
45.76,0.0,0.05,91.83,100.0,33300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,106.16
28.26,0.0,0.04,93.92,100.0,34200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.29
52.24,0.0,0.06,92.08,100.0,35100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123.34
33.98,0.0,0.03,89.09,100.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.64
52.88,0.0,0.04,85.01,100.0,36900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.36
55.22,0.0,0.05,88.3,100.0,37800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,103.86
30.78,0.0,0.03,92.26,100.0,38700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.62
19.51,0.0,0.03,95.93,100.0,39600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,66.31
50.51,0.0,0.03,80.31,100.0,40500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.08
69.7,0.0,0.05,84.26,100.0,41400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.04
69.16,0.0,0.05,84.49,100.0,42300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.22
67.79,0.0,0.06,88.0,100.0,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,125.6
17.28,14.0,0.02,92.79,95.09,44100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.02
0.0,26.06,0.0,100.0,27.62,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.49
0.0,25.45,0.0,100.0,29.58,45900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.88
0.04,25.67,0.0,100.0,29.62,46800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.96
31.0,1.94,0.03,92.0,99.96,47700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,72.76
42.7,0.0,0.04,88.0,100.0,48600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.13
45.83,0.0,0.04,89.37,100.0,49500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.3
27.9,0.0,0.03,91.87,100.0,50400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.91
57.13,0.0,0.06,92.4,100.0,51300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.06
26.17,0.0,0.03,94.31,100.0,52200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.2
27.61,0.0,0.04,94.4,100.0,53100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.02
30.64,0.0,0.03,90.39,100.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.76
34.24,0.0,0.03,88.4,100.0,54900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.76
32.26,0.0,0.03,88.78,100.0,55800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.24
35.21,0.0,0.03,88.39,100.0,56700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.53
27.61,0.0,0.03,92.88,100.0,57600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.19
21.13,0.0,0.03,94.11,100.0,58500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.79
38.99,0.0,0.03,88.34,100.0,59400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.51
31.36,0.0,0.03,90.42,100.0,60300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.38
22.1,0.0,0.03,93.89,100.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.3
25.88,0.0,0.03,91.35,100.0,62100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.1
20.81,0.0,0.03,94.51,100.0,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.19
13.86,0.43,0.02,96.66,100.0,63900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.27
9.5,0.79,0.02,97.84,99.98,64800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,44.96
38.7,0.11,0.03,83.13,100.0,65700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57.89
49.46,0.0,0.03,79.62,100.0,66600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.09
30.2,0.0,0.03,90.08,100.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.64
24.48,0.0,0.03,92.82,100.0,68400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61.09
9.76,0.0,0.02,98.24,100.0,69300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.34
21.02,0.04,0.02,93.13,100.0,70200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.75
6.66,0.07,0.02,99.05,100.0,71100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.06
12.71,0.07,0.02,97.17,100.0,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.24
8.32,0.07,0.02,98.67,100.0,72900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.58
4.14,0.07,0.02,99.58,100.0,73800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.14
2.09,2.88,0.02,99.9,99.8,74700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.97
0.0,4.28,0.02,100.0,99.38,75600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.27
0.04,4.36,0.02,100.0,99.33,76500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.51
0.14,5.69,0.02,100.0,98.7,77400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.92
0.11,5.0,0.02,100.0,99.01,78300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.32
0.25,3.31,0.02,100.0,99.62,79200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.05
19.04,0.83,0.03,96.75,99.99,80100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,72.79
37.58,0.0,0.04,89.96,100.0,81000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.4
37.76,0.0,0.04,90.28,100.0,81900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.27
31.0,0.0,0.03,87.69,100.0,82800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,56.56
40.93,0.0,0.04,90.95,100.0,83700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57
41.47,0.0,0.04,90.68,100.0,84600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.21
38.34,0.0,0.04,90.36,100.0,85500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.89
41.62,0.0,0.04,90.69,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.57
36.0,0.0,0.03,89.05,100.0,900.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.45
42.48,0.0,0.04,90.32,100.0,1800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,89.39
40.1,0.0,0.04,89.9,100.0,2700.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3
37.48,0.0,0.03,89.2,100.0,3600.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.94
31.28,0.0,0.03,89.04,100.0,4500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.2
5.26,0.0,0.0,78.66,100.0,5400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
5.04,0.0,0.0,77.74,100.0,6300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23
4.75,0.0,0.0,78.8,100.0,7200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08
4.72,0.0,0.0,78.49,100.0,8100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
4.79,0.0,0.0,78.4,100.0,9000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05
4.61,0.0,0.0,79.35,100.0,9900.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
5.18,0.0,0.0,75.59,100.0,10800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98
4.97,0.0,0.0,76.69,100.0,11700.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
5.04,0.0,0.0,76.25,100.0,12600.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
5.04,0.0,0.0,76.62,100.0,13500.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01
4.79,0.0,0.0,77.48,100.0,14400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87
4.9,0.0,0.0,77.14,100.0,15300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
4.43,0.0,0.0,79.82,100.0,16200.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87
4.5,0.0,0.0,79.71,100.0,17100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
4.39,0.0,0.0,80.23,100.0,18000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
4.36,0.0,0.0,80.28,100.0,18900.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87
4.75,0.0,0.0,77.89,100.0,19800.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
4.43,0.0,0.0,79.82,100.0,20700.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87
4.64,0.0,0.0,78.81,100.0,21600.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
